CLNDR_DT,Revenue,CLNDR_DT_MONTHSEQ,Auth_Date,Auth_Date_MonthSeq,Category,project
31-07-2023,44.72610904,175,31-03-2023,171,Area1,Project11698
31-08-2023,168.3369589,176,31-03-2023,171,Area1,Project11698
30-09-2023,2600.953896,177,31-03-2023,171,Area1,Project11698
31-10-2023,1821.185872,178,31-03-2023,171,Area1,Project11698
30-11-2023,-120.3598333,179,31-03-2023,171,Area1,Project11698
31-12-2023,254.8457736,180,31-03-2023,171,Area1,Project11698
31-01-2024,-72888.38526,181,31-03-2023,171,Area1,Project11698
29-02-2024,-59.15,182,31-03-2023,171,Area1,Project11698
30-06-2023,0,174,30-06-2023,174,Area3,Project11004
31-07-2023,0,175,30-06-2023,174,Area3,Project11004
31-08-2023,0,176,30-06-2023,174,Area3,Project11004
30-09-2023,0,177,30-06-2023,174,Area3,Project11004
31-10-2023,0,178,30-06-2023,174,Area3,Project11004
30-11-2023,0,179,30-06-2023,174,Area3,Project11004
31-12-2023,0,180,30-06-2023,174,Area3,Project11004
31-01-2024,0,181,30-06-2023,174,Area3,Project11004
29-02-2024,0,182,30-06-2023,174,Area3,Project11004
31-03-2024,0,183,30-06-2023,174,Area3,Project11004
30-04-2024,172765.4575,184,30-06-2023,174,Area3,Project11004
31-05-2024,434269.2495,185,30-06-2023,174,Area3,Project11004
31-03-2023,0,171,31-03-2023,171,Area2,Project5198
30-04-2023,0,172,31-03-2023,171,Area2,Project5198
31-05-2023,0,173,31-03-2023,171,Area2,Project5198
30-06-2023,87709.8085,174,31-03-2023,171,Area2,Project5198
31-07-2023,79559.62345,175,31-03-2023,171,Area2,Project5198
31-08-2023,84139.92628,176,31-03-2023,171,Area2,Project5198
30-09-2023,158325.92,177,31-03-2023,171,Area2,Project5198
31-10-2023,223757.4594,178,31-03-2023,171,Area2,Project5198
30-11-2023,348600.4542,179,31-03-2023,171,Area2,Project5198
31-12-2023,221377.1364,180,31-03-2023,171,Area2,Project5198
31-01-2024,260754.7464,181,31-03-2023,171,Area2,Project5198
29-02-2024,290487.2249,182,31-03-2023,171,Area2,Project5198
31-03-2023,9703.16,171,31-03-2023,171,Area5,Project12087
30-04-2023,11551.88761,172,31-03-2023,171,Area5,Project12087
31-05-2023,442.8419052,173,31-03-2023,171,Area5,Project12087
30-06-2023,642.6893498,174,31-03-2023,171,Area5,Project12087
31-07-2023,19579.51691,175,31-03-2023,171,Area5,Project12087
31-10-2023,0,178,31-03-2023,171,Area5,Project12087
30-11-2023,5501.312266,179,31-03-2023,171,Area5,Project12087
31-12-2023,19487.68773,180,31-03-2023,171,Area5,Project12087
31-01-2024,60545.41,181,31-03-2023,171,Area5,Project12087
29-02-2024,5400.791715,182,31-03-2023,171,Area5,Project12087
30-06-2023,0,174,30-06-2023,174,Area2,Project7900
31-07-2023,0,175,30-06-2023,174,Area2,Project7900
31-08-2023,0,176,30-06-2023,174,Area2,Project7900
30-09-2023,0,177,30-06-2023,174,Area2,Project7900
31-10-2023,0,178,30-06-2023,174,Area2,Project7900
31-05-2023,0,173,31-05-2023,173,Area6,Project63
30-06-2023,18872.27425,174,31-05-2023,173,Area6,Project63
31-07-2023,26347.20894,175,31-05-2023,173,Area6,Project63
31-08-2023,27664.68404,176,31-05-2023,173,Area6,Project63
30-09-2023,44796.11038,177,31-05-2023,173,Area6,Project63
31-10-2023,52846.40044,178,31-05-2023,173,Area6,Project63
30-11-2023,49904.12661,179,31-05-2023,173,Area6,Project63
31-12-2023,15857.70576,180,31-05-2023,173,Area6,Project63
31-01-2024,30969.64156,181,31-05-2023,173,Area6,Project63
29-02-2024,39656.71953,182,31-05-2023,173,Area6,Project63
31-03-2024,19449.74653,183,31-05-2023,173,Area6,Project63
30-04-2024,18108.40566,184,31-05-2023,173,Area6,Project63
30-06-2023,0,174,30-06-2023,174,Area5,Project14298
31-07-2023,0,175,30-06-2023,174,Area5,Project14298
31-08-2023,43496.72254,176,30-06-2023,174,Area5,Project14298
30-09-2023,172981.0653,177,30-06-2023,174,Area5,Project14298
31-10-2023,202749.3541,178,30-06-2023,174,Area5,Project14298
30-11-2023,85395.07772,179,30-06-2023,174,Area5,Project14298
31-12-2023,188782.4845,180,30-06-2023,174,Area5,Project14298
31-01-2024,405022.9163,181,30-06-2023,174,Area5,Project14298
29-02-2024,427551.5273,182,30-06-2023,174,Area5,Project14298
31-03-2024,172547.7151,183,30-06-2023,174,Area5,Project14298
30-04-2024,39726.30605,184,30-06-2023,174,Area5,Project14298
31-05-2024,26439.21471,185,30-06-2023,174,Area5,Project14298
30-09-2023,0,177,30-09-2023,177,Area2,Project4736
31-10-2023,0,178,30-09-2023,177,Area2,Project4736
30-11-2023,0,179,30-09-2023,177,Area2,Project4736
31-12-2023,0,180,30-09-2023,177,Area2,Project4736
31-01-2024,0,181,30-09-2023,177,Area2,Project4736
29-02-2024,0,182,30-09-2023,177,Area2,Project4736
31-03-2024,0,183,30-09-2023,177,Area2,Project4736
30-04-2024,0,184,30-09-2023,177,Area2,Project4736
31-05-2024,0,185,30-09-2023,177,Area2,Project4736
30-11-2023,2567.5,179,30-11-2023,179,Area3,Project4737
31-12-2023,11350.77263,180,30-11-2023,179,Area3,Project4737
31-01-2024,-1416.82,181,30-11-2023,179,Area3,Project4737
29-02-2024,-2905.367656,182,30-11-2023,179,Area3,Project4737
31-05-2024,0,185,30-11-2023,179,Area3,Project4737
31-08-2023,0,176,31-08-2023,176,Area3,Project4866
30-09-2023,0,177,31-08-2023,176,Area3,Project4866
31-10-2023,0,178,31-08-2023,176,Area3,Project4866
30-11-2023,0,179,31-08-2023,176,Area3,Project4866
31-12-2023,37730.50477,180,31-08-2023,176,Area3,Project4866
31-01-2024,-3502.86,181,31-08-2023,176,Area3,Project4866
29-02-2024,3520.442871,182,31-08-2023,176,Area3,Project4866
31-03-2024,-458.4690754,183,31-08-2023,176,Area3,Project4866
30-04-2024,-1.46E-11,184,31-08-2023,176,Area3,Project4866
31-05-2024,0,185,31-08-2023,176,Area3,Project4866
31-03-2023,114783.5633,171,31-03-2023,171,Area1,Project11162
30-04-2023,334738.0247,172,31-03-2023,171,Area1,Project11162
31-05-2023,615636.454,173,31-03-2023,171,Area1,Project11162
30-06-2023,604522.7211,174,31-03-2023,171,Area1,Project11162
31-07-2023,449823.5187,175,31-03-2023,171,Area1,Project11162
31-08-2023,620787.7861,176,31-03-2023,171,Area1,Project11162
30-09-2023,552698.9247,177,31-03-2023,171,Area1,Project11162
31-10-2023,796436.6997,178,31-03-2023,171,Area1,Project11162
30-11-2023,778149.4319,179,31-03-2023,171,Area1,Project11162
31-12-2023,694219.3138,180,31-03-2023,171,Area1,Project11162
31-01-2024,856464.1621,181,31-03-2023,171,Area1,Project11162
29-02-2024,1062451.576,182,31-03-2023,171,Area1,Project11162
31-03-2023,32871.92067,171,31-03-2023,171,Area1,Project11132
30-04-2023,132177.6147,172,31-03-2023,171,Area1,Project11132
31-05-2023,256069.2836,173,31-03-2023,171,Area1,Project11132
30-06-2023,302601.449,174,31-03-2023,171,Area1,Project11132
31-07-2023,280874.578,175,31-03-2023,171,Area1,Project11132
31-08-2023,493716.1614,176,31-03-2023,171,Area1,Project11132
30-09-2023,400748.4864,177,31-03-2023,171,Area1,Project11132
31-10-2023,624085.523,178,31-03-2023,171,Area1,Project11132
30-11-2023,595430.4185,179,31-03-2023,171,Area1,Project11132
31-12-2023,564280.3583,180,31-03-2023,171,Area1,Project11132
31-01-2024,694468.2012,181,31-03-2023,171,Area1,Project11132
29-02-2024,761584.8961,182,31-03-2023,171,Area1,Project11132
30-06-2023,0,174,30-06-2023,174,Area1,Project11065
31-07-2023,0,175,30-06-2023,174,Area1,Project11065
31-08-2023,0,176,30-06-2023,174,Area1,Project11065
30-09-2023,0,177,30-06-2023,174,Area1,Project11065
31-10-2023,0,178,30-06-2023,174,Area1,Project11065
30-11-2023,0,179,30-06-2023,174,Area1,Project11065
31-12-2023,25026.31128,180,30-06-2023,174,Area1,Project11065
31-01-2024,18200.27805,181,30-06-2023,174,Area1,Project11065
29-02-2024,97416.9132,182,30-06-2023,174,Area1,Project11065
31-03-2024,205802.33,183,30-06-2023,174,Area1,Project11065
30-04-2024,382056.7444,184,30-06-2023,174,Area1,Project11065
31-05-2024,308236.0805,185,30-06-2023,174,Area1,Project11065
30-09-2023,0,177,30-09-2023,177,Area1,Project11111
31-10-2023,0,178,30-09-2023,177,Area1,Project11111
30-11-2023,0,179,30-09-2023,177,Area1,Project11111
31-12-2023,-42.9456,180,30-09-2023,177,Area1,Project11111
31-01-2024,-0.01,181,30-09-2023,177,Area1,Project11111
29-02-2024,0,182,30-09-2023,177,Area1,Project11111
31-03-2024,0,183,30-09-2023,177,Area1,Project11111
30-04-2024,0,184,30-09-2023,177,Area1,Project11111
31-05-2024,91.5032,185,30-09-2023,177,Area1,Project11111
30-04-2023,0,172,30-04-2023,172,Area3,Project14254
31-05-2023,36829.73,173,30-04-2023,172,Area3,Project14254
30-06-2023,40267.17267,174,30-04-2023,172,Area3,Project14254
31-07-2023,52198.50825,175,30-04-2023,172,Area3,Project14254
31-08-2023,73175.39281,176,30-04-2023,172,Area3,Project14254
30-09-2023,64091.71169,177,30-04-2023,172,Area3,Project14254
31-10-2023,59731.27056,178,30-04-2023,172,Area3,Project14254
30-11-2023,68055.82917,179,30-04-2023,172,Area3,Project14254
31-12-2023,54505.22883,180,30-04-2023,172,Area3,Project14254
31-01-2024,0,181,30-04-2023,172,Area3,Project14254
29-02-2024,0,182,30-04-2023,172,Area3,Project14254
31-03-2024,0,183,30-04-2023,172,Area3,Project14254
31-07-2023,0,175,31-07-2023,175,Area3,Project6810
31-08-2023,0,176,31-07-2023,175,Area3,Project6810
30-09-2023,0,177,31-07-2023,175,Area3,Project6810
31-10-2023,0,178,31-07-2023,175,Area3,Project6810
30-11-2023,0,179,31-07-2023,175,Area3,Project6810
31-12-2023,-19.09,180,31-07-2023,175,Area3,Project6810
31-01-2024,0,181,31-07-2023,175,Area3,Project6810
29-02-2024,118.89,182,31-07-2023,175,Area3,Project6810
31-03-2024,5431.1,183,31-07-2023,175,Area3,Project6810
30-04-2024,15813.83313,184,31-07-2023,175,Area3,Project6810
31-05-2024,9695.48061,185,31-07-2023,175,Area3,Project6810
31-05-2023,0,173,31-05-2023,173,Area2,Project7033
30-06-2023,175058.2229,174,31-05-2023,173,Area2,Project7033
31-07-2023,140445.0877,175,31-05-2023,173,Area2,Project7033
31-08-2023,212662.4442,176,31-05-2023,173,Area2,Project7033
30-09-2023,388573.3019,177,31-05-2023,173,Area2,Project7033
31-10-2023,249919.6554,178,31-05-2023,173,Area2,Project7033
30-11-2023,68175.92714,179,31-05-2023,173,Area2,Project7033
31-12-2023,88606.09069,180,31-05-2023,173,Area2,Project7033
31-01-2024,98222.55486,181,31-05-2023,173,Area2,Project7033
29-02-2024,111382.9006,182,31-05-2023,173,Area2,Project7033
31-03-2024,48587.84398,183,31-05-2023,173,Area2,Project7033
30-04-2024,51199.59396,184,31-05-2023,173,Area2,Project7033
30-06-2023,0,174,30-06-2023,174,Area2,Project5509
31-07-2023,16684.5025,175,30-06-2023,174,Area2,Project5509
31-08-2023,133977.8938,176,30-06-2023,174,Area2,Project5509
30-09-2023,235452.6791,177,30-06-2023,174,Area2,Project5509
31-10-2023,385019.1209,178,30-06-2023,174,Area2,Project5509
30-11-2023,253567.5742,179,30-06-2023,174,Area2,Project5509
31-12-2023,264656.0678,180,30-06-2023,174,Area2,Project5509
31-01-2024,291282.4316,181,30-06-2023,174,Area2,Project5509
29-02-2024,345891.1066,182,30-06-2023,174,Area2,Project5509
31-03-2024,304146.0154,183,30-06-2023,174,Area2,Project5509
30-04-2024,370420.1214,184,30-06-2023,174,Area2,Project5509
31-05-2024,337663.6876,185,30-06-2023,174,Area2,Project5509
31-03-2023,0,171,31-03-2023,171,Area1,Project13859
30-04-2023,0,172,31-03-2023,171,Area1,Project13859
31-05-2023,71753.94105,173,31-03-2023,171,Area1,Project13859
30-06-2023,145026.493,174,31-03-2023,171,Area1,Project13859
31-07-2023,76226.06357,175,31-03-2023,171,Area1,Project13859
31-08-2023,70647.43241,176,31-03-2023,171,Area1,Project13859
30-09-2023,119920.7251,177,31-03-2023,171,Area1,Project13859
31-10-2023,110659.5498,178,31-03-2023,171,Area1,Project13859
30-11-2023,123369.4248,179,31-03-2023,171,Area1,Project13859
31-12-2023,116242.2033,180,31-03-2023,171,Area1,Project13859
31-01-2024,240510.9311,181,31-03-2023,171,Area1,Project13859
29-02-2024,264447.6716,182,31-03-2023,171,Area1,Project13859
31-10-2023,14882.36,178,31-10-2023,178,Area3,Project101
30-11-2023,9611.170882,179,31-10-2023,178,Area3,Project101
31-12-2023,4437.05519,180,31-10-2023,178,Area3,Project101
31-01-2024,-356.6,181,31-10-2023,178,Area3,Project101
29-02-2024,0,182,31-10-2023,178,Area3,Project101
31-03-2024,109.5799592,183,31-10-2023,178,Area3,Project101
30-04-2024,515.0059211,184,31-10-2023,178,Area3,Project101
31-05-2024,719.3294137,185,31-10-2023,178,Area3,Project101
30-06-2023,0,174,30-06-2023,174,Area3,Project13632
31-07-2023,41548.95376,175,30-06-2023,174,Area3,Project13632
31-08-2023,70095.24425,176,30-06-2023,174,Area3,Project13632
30-09-2023,99712.54669,177,30-06-2023,174,Area3,Project13632
31-10-2023,85466.03997,178,30-06-2023,174,Area3,Project13632
30-11-2023,95932.51504,179,30-06-2023,174,Area3,Project13632
31-12-2023,87221.21198,180,30-06-2023,174,Area3,Project13632
31-01-2024,67554.74,181,30-06-2023,174,Area3,Project13632
29-02-2024,100375.8663,182,30-06-2023,174,Area3,Project13632
31-03-2024,111812.7124,183,30-06-2023,174,Area3,Project13632
30-04-2024,71394.36349,184,30-06-2023,174,Area3,Project13632
31-05-2024,99561.5377,185,30-06-2023,174,Area3,Project13632
31-03-2023,0,171,31-03-2023,171,Area1,Project13499
30-04-2023,0,172,31-03-2023,171,Area1,Project13499
31-05-2023,281577.9877,173,31-03-2023,171,Area1,Project13499
30-06-2023,604241.0167,174,31-03-2023,171,Area1,Project13499
31-07-2023,561035.3647,175,31-03-2023,171,Area1,Project13499
31-08-2023,480985.6429,176,31-03-2023,171,Area1,Project13499
30-09-2023,95824.53963,177,31-03-2023,171,Area1,Project13499
31-10-2023,36046.7309,178,31-03-2023,171,Area1,Project13499
30-11-2023,15788.08367,179,31-03-2023,171,Area1,Project13499
31-12-2023,61917.79996,180,31-03-2023,171,Area1,Project13499
31-01-2024,15499.90513,181,31-03-2023,171,Area1,Project13499
29-02-2024,-240827.2432,182,31-03-2023,171,Area1,Project13499
31-05-2023,30250.5,173,31-05-2023,173,Area3,Project6338
30-06-2023,7280.629814,174,31-05-2023,173,Area3,Project6338
31-07-2023,0,175,31-05-2023,173,Area3,Project6338
31-08-2023,0,176,31-05-2023,173,Area3,Project6338
30-06-2023,18863.57918,174,30-06-2023,174,Area3,Project6349
31-07-2023,7797.821409,175,30-06-2023,174,Area3,Project6349
31-08-2023,10353.24611,176,30-06-2023,174,Area3,Project6349
30-09-2023,-1575.3912,177,30-06-2023,174,Area3,Project6349
31-10-2023,0,178,30-06-2023,174,Area3,Project6349
30-04-2023,0,172,30-04-2023,172,Area2,Project13195
31-05-2023,0,173,30-04-2023,172,Area2,Project13195
30-06-2023,462143.9539,174,30-04-2023,172,Area2,Project13195
31-07-2023,559396.4418,175,30-04-2023,172,Area2,Project13195
31-08-2023,690072.4611,176,30-04-2023,172,Area2,Project13195
30-09-2023,678203.5066,177,30-04-2023,172,Area2,Project13195
31-10-2023,671265.8989,178,30-04-2023,172,Area2,Project13195
30-11-2023,829931.9449,179,30-04-2023,172,Area2,Project13195
31-12-2023,664595.0422,180,30-04-2023,172,Area2,Project13195
31-01-2024,928566.3328,181,30-04-2023,172,Area2,Project13195
29-02-2024,1073755.272,182,30-04-2023,172,Area2,Project13195
31-03-2024,1024872.203,183,30-04-2023,172,Area2,Project13195
30-09-2023,0,177,30-09-2023,177,Area3,Project13168
31-10-2023,0,178,30-09-2023,177,Area3,Project13168
30-11-2023,0,179,30-09-2023,177,Area3,Project13168
31-12-2023,0,180,30-09-2023,177,Area3,Project13168
31-01-2024,0,181,30-09-2023,177,Area3,Project13168
29-02-2024,0,182,30-09-2023,177,Area3,Project13168
31-03-2024,98574.75584,183,30-09-2023,177,Area3,Project13168
30-04-2024,75104.34856,184,30-09-2023,177,Area3,Project13168
31-05-2024,60910.71237,185,30-09-2023,177,Area3,Project13168
31-07-2023,5812.02,175,31-07-2023,175,Area3,Project6493
31-08-2023,14783.63665,176,31-07-2023,175,Area3,Project6493
30-09-2023,6707.768782,177,31-07-2023,175,Area3,Project6493
31-12-2023,202.3270774,180,31-07-2023,175,Area3,Project6493
31-01-2024,5287.25,181,31-07-2023,175,Area3,Project6493
30-04-2023,0,172,30-04-2023,172,Area1,Project13644
31-05-2023,7867.38969,173,30-04-2023,172,Area1,Project13644
30-06-2023,77652.29977,174,30-04-2023,172,Area1,Project13644
31-07-2023,53821.32826,175,30-04-2023,172,Area1,Project13644
31-08-2023,17833.55556,176,30-04-2023,172,Area1,Project13644
30-09-2023,16405.69535,177,30-04-2023,172,Area1,Project13644
31-10-2023,13715.83146,178,30-04-2023,172,Area1,Project13644
30-11-2023,3401.271687,179,30-04-2023,172,Area1,Project13644
31-12-2023,2180.183196,180,30-04-2023,172,Area1,Project13644
31-01-2024,1712.316265,181,30-04-2023,172,Area1,Project13644
31-03-2023,32456.32,171,31-03-2023,171,Area2,Project4719
30-04-2023,74434.8,172,30-04-2023,172,Area2,Project4720
31-05-2023,36223.61,173,30-04-2023,172,Area2,Project4720
30-06-2023,35279.51,174,30-04-2023,172,Area2,Project4720
31-07-2023,35130.44,175,30-04-2023,172,Area2,Project4720
31-08-2023,14285.72,176,30-04-2023,172,Area2,Project4720
30-09-2023,36496.9,177,30-04-2023,172,Area2,Project4720
31-10-2023,36012.43,178,30-04-2023,172,Area2,Project4720
30-11-2023,35904.77,179,30-04-2023,172,Area2,Project4720
31-12-2023,37250.53,180,30-04-2023,172,Area2,Project4720
31-01-2024,36873.71,181,30-04-2023,172,Area2,Project4720
29-02-2024,61561.42,182,30-04-2023,172,Area2,Project4720
31-03-2024,-27193.4,183,30-04-2023,172,Area2,Project4720
29-02-2024,210.6,182,29-02-2024,182,Area3,Project242
31-03-2024,-59.32971658,183,29-02-2024,182,Area3,Project242
31-03-2023,0,171,31-03-2023,171,Area2,Project7001
30-04-2023,69360.52597,172,31-03-2023,171,Area2,Project7001
31-05-2023,113124.5021,173,31-03-2023,171,Area2,Project7001
30-06-2023,60883.97653,174,31-03-2023,171,Area2,Project7001
31-07-2023,46910.07387,175,31-03-2023,171,Area2,Project7001
31-08-2023,121777.8815,176,31-03-2023,171,Area2,Project7001
30-09-2023,89825.29837,177,31-03-2023,171,Area2,Project7001
31-10-2023,96619.81888,178,31-03-2023,171,Area2,Project7001
30-11-2023,91828.3656,179,31-03-2023,171,Area2,Project7001
31-12-2023,42794.29554,180,31-03-2023,171,Area2,Project7001
31-01-2024,70387.41704,181,31-03-2023,171,Area2,Project7001
29-02-2024,73379.17596,182,31-03-2023,171,Area2,Project7001
31-03-2023,0,171,31-03-2023,171,Area2,Project5472
30-04-2023,0,172,31-03-2023,171,Area2,Project5472
31-05-2023,42248.28837,173,31-03-2023,171,Area2,Project5472
30-06-2023,9390.515463,174,31-03-2023,171,Area2,Project5472
31-07-2023,1867.332822,175,31-03-2023,171,Area2,Project5472
31-08-2023,4621.370077,176,31-03-2023,171,Area2,Project5472
30-09-2023,4213.362108,177,31-03-2023,171,Area2,Project5472
31-10-2023,3284.095485,178,31-03-2023,171,Area2,Project5472
30-11-2023,3517.794546,179,31-03-2023,171,Area2,Project5472
31-01-2024,-1770.239791,181,31-03-2023,171,Area2,Project5472
29-02-2024,0,182,31-03-2023,171,Area2,Project5472
30-06-2023,0,174,30-06-2023,174,Area1,Project12331
31-07-2023,0,175,30-06-2023,174,Area1,Project12331
31-08-2023,7060.601667,176,30-06-2023,174,Area1,Project12331
30-09-2023,23831.21897,177,30-06-2023,174,Area1,Project12331
31-10-2023,38674.54911,178,30-06-2023,174,Area1,Project12331
30-11-2023,50451.32337,179,30-06-2023,174,Area1,Project12331
31-12-2023,39394.94715,180,30-06-2023,174,Area1,Project12331
31-01-2024,69208.67409,181,30-06-2023,174,Area1,Project12331
29-02-2024,84997.85266,182,30-06-2023,174,Area1,Project12331
31-03-2024,78538.54016,183,30-06-2023,174,Area1,Project12331
30-04-2024,100312.1384,184,30-06-2023,174,Area1,Project12331
31-05-2024,130988.7562,185,30-06-2023,174,Area1,Project12331
30-04-2023,2640,172,30-04-2023,172,Area3,Project10999
31-07-2023,0,175,30-04-2023,172,Area3,Project10999
31-08-2023,343.3589482,176,30-04-2023,172,Area3,Project10999
30-09-2023,1628.77,177,30-04-2023,172,Area3,Project10999
31-10-2023,0,178,30-04-2023,172,Area3,Project10999
30-11-2023,-969.5441086,179,30-04-2023,172,Area3,Project10999
31-01-2024,-939.8,181,30-04-2023,172,Area3,Project10999
29-02-2024,410.8,182,29-02-2024,182,Area3,Project1734
31-03-2024,406.5798513,183,29-02-2024,182,Area3,Project1734
31-05-2024,-199.5074193,185,29-02-2024,182,Area3,Project1734
